gene_id,mean_cpm_ground_1g,mean_cpm_microgravity_0g,n_ground_1g,n_microgravity_0g,log2fc_microgravity_0g_vs_ground_1g
AT5G63670,17.470441026124416,14.156966385661695,6,5,-0.285237282554917
AT1G64740,89.94998060859479,73.62919911042562,6,5,-0.28533312647782266
AT3G63510,6.934445561812981,5.51040197606042,6,5,-0.28538279143131007
AT1G24560,65.21275485006996,53.32824244417911,6,5,-0.28540678081271653
AT3G52280,16.270385607217438,13.169535608157656,6,5,-0.2855078190279109
AT1G68070,25.519978391019894,20.75763880595563,6,5,-0.28555759975085004
AT2G43535,75.62279195020595,61.86315470772281,6,5,-0.28555892128113386
AT5G02065,9.84580884804816,7.897712679377608,6,5,-0.28563123134194385
AT4G34980,47.1554311904197,38.5055643360637,6,5,-0.28564265063951416
AT1G67900,40.38369300067048,32.94985896515876,6,5,-0.2856568130315709
AT3G61670,25.209649128029525,20.499598281813135,6,5,-0.28578833681908195
AT3G29350,29.88806511514929,24.336763422808282,6,5,-0.2858172577190408
AT5G44090,125.42167627569562,102.68824671122354,6,5,-0.2859914785965771
AT1G73530,8.283174155056352,6.613369827435443,6,5,-0.2860830237688102
AT5G07900,4.967070600847013,3.893664629425293,6,5,-0.2861076119583039
AT1G32640,88.81314572622658,72.65151792636262,6,5,-0.2862113652012072
AT3G49590,74.93355946232388,61.26925091006565,6,5,-0.28621771363229725
AT4G10890,12.727142982479778,10.256690772023651,6,5,-0.28624862189829997
AT1G07128,6.030930514377132,4.765354697761838,6,5,-0.2863062681203137
AT1G51913,0.24585418138384937,0.021593546754943526,6,5,-0.2863139038600698
AT3G24503,190.55509964096424,156.0713785315129,6,5,-0.28633911675275836
AT1G78670,152.73176011092633,125.05673388438103,6,5,-0.2863420601803736
AT1G23880,8.576269282839728,6.852162842798526,6,5,-0.28637362857965976
AT5G55100,85.7427526950758,70.12270669900533,6,5,-0.28643299692556173
AT3G50845,4.9029958954028805,3.839599237698382,6,5,-0.28655975428648145
AT2G42070,21.25124214481949,17.24033702254619,6,5,-0.2867534886863791
AT3G53700,11.146058026834185,8.956168920633317,6,5,-0.2868255536566042
AT3G20310,76.18475377237871,62.26644599221845,6,5,-0.28687534712992263
AT3G23080,40.290508434779944,32.842259197113506,6,5,-0.28698430217793724
AT4G15340,22.739251796320517,18.456419084072582,6,5,-0.2870282560988278
AT4G02900,8.484569080110134,6.772600912036822,6,5,-0.2871847857624529
AT2G17640,21.212409613900277,17.202906787888185,6,5,-0.2871970556192929
AT3G58500,286.5984075438457,234.67689462874137,6,5,-0.2872453613820673
AT4G01940,53.63531399560199,43.77165217869282,6,5,-0.28724819269055174
AT1G73950,17.261551787651744,13.963390563969824,6,5,-0.2873722510794276
AT5G66330,1.882122179469838,1.361554521997625,6,5,-0.2873946519557001
AT5G05540,33.77743890554116,27.495149750206746,6,5,-0.28743531853801807
AT3G17440,85.44430227152901,69.82699890000173,6,5,-0.28747146255808603
AT1G76710,16.83927473347843,13.614724412136994,6,5,-0.28763433811255906
AT1G75640,6.540185345639794,5.177206121159413,6,5,-0.28764551550576
AT1G69420,48.24447228125629,39.34002733918624,6,5,-0.2877497286635567
AT2G29100,0.3505034259453627,0.10623498405547933,6,5,-0.2878394273654463
AT2G42190,49.10334352701213,40.038596217473085,6,5,-0.2879254990529574
AT3G55710,1.3576200523611728,0.9309941103685404,6,5,-0.28798747223808985
AT3G18980,20.844448756835106,16.88970670348729,6,5,-0.2881369649109793
AT3G01710,1.7655241190234896,1.2646894976681824,6,5,-0.2882396625125325
AT3G06270,17.68975228334452,14.304144108009117,6,5,-0.28832508385100253
AT1G79880,27.32540611985445,22.193978578721662,6,5,-0.2883463271746945
AT5G09740,13.312025489308043,10.717941307060231,6,5,-0.28850873301187746
AT4G23610,0.42107011964525926,0.16344608036945055,6,5,-0.28857339208180194
AT3G18930,12.581967245111679,10.118977646452944,6,5,-0.2886683150904143
AT1G14400,212.79797452356127,174.0203520790164,6,5,-0.2887254910731253
AT1G28960,66.80019555412291,54.5017551297196,6,5,-0.2887560400207183
AT1G05060,17.359367032593273,14.026499833477777,6,5,-0.2890073232647415
AT1G52570,4.532144875645688,3.527821676312427,6,5,-0.28902179803767825
AT4G33520,30.588033209712847,24.853133740937373,6,5,-0.2890389474227785
AT4G33580,74.24986424668334,60.586824558917485,6,5,-0.2890672350465151
AT5G66050,43.15029819558419,35.13284194440791,6,5,-0.2891124509684653
AT3G51850,61.61791543987789,50.24157002917612,6,5,-0.28926080155414124
AT2G40570,11.61188388916593,9.320525941323448,6,5,-0.2892672996801518
AT1G71810,15.784569071311665,12.731503062135925,6,5,-0.28964594484693695
AT5G16620,87.03385633133621,71.02073603891323,6,5,-0.2896461228791279
AT3G10280,0.3882725048721572,0.13522042512106597,6,5,-0.2903183312062179
AT2G39980,22.09014190796024,17.88118382410555,6,5,-0.2903278171710135
AT2G44180,51.950052739344834,42.290408706119834,6,5,-0.2905847000282069
AT1G17520,28.854748296949648,23.408302281754107,6,5,-0.29058845348870166
AT2G42400,35.22164976827147,28.610982630604372,6,5,-0.29071989078576066
AT4G38910,3.331865538868898,2.541006862059433,6,5,-0.2908288228721877
AT2G38090,16.550620435633856,13.345783001019115,6,5,-0.29089531906999605
AT5G45020,7.89487501899723,6.270573227155207,6,5,-0.2909052207558915
AT4G15130,9.60846604931969,7.669214530792807,6,5,-0.2912428722628127
AT5G64390,48.198153655063834,39.20182853508645,6,5,-0.29134305178434405
AT1G59520,32.952359424126776,26.742790595683694,6,5,-0.2913989210346897
AT5G33300,10.115780048598317,8.082442736615635,6,5,-0.29145692306252535
AT1G07990,91.65245416036056,74.70253627400841,6,5,-0.2914875547268974
AT1G75250,0.41312869474434183,0.1545726285914381,6,5,-0.29153393008147027
AT1G53903,3.4851270707474593,2.664469718212467,6,5,-0.2915444170659842
AT1G53885,3.4851270707474593,2.664469718212467,6,5,-0.2915444170659842
AT5G51850,2.49515328111424,1.855339809871764,6,5,-0.2916932779998365
AT4G33690,13.555814770631121,10.891098331548815,6,5,-0.2917136204486059
AT5G67060,4.568203944337935,3.548755185309677,6,5,-0.2917402625038094
AT5G59330,0.24120049467872332,0.013952873694665805,6,5,-0.2917455763647917
AT5G45840,11.650313802357523,9.334084487306923,6,5,-0.2917625888889214
AT2G25660,84.43543270407956,68.78772758485528,6,5,-0.2918611682119197
AT5G22940,30.238882560952703,24.515720364772783,6,5,-0.2919564753387985
AT4G01870,234.9934639929836,191.74068166984944,6,5,-0.2920857910495026
AT1G52240,1.4387887720248296,0.9916567824282527,6,5,-0.2921957565265063
AT4G26680,2.224108827590181,1.6329017820241336,6,5,-0.29224673789485334
AT1G62420,0.6355055157335107,0.33541961271215887,6,5,-0.29244349119247987
AT1G80080,6.110148346133457,4.805346539585913,6,5,-0.2924974718341326
AT2G30480,22.171180876922282,17.918914978621086,6,5,-0.2925022195529529
AT4G31070,2.29121532166996,1.6871719823347704,6,5,-0.2925317566270703
AT2G17440,159.3655627294688,129.928829085792,6,5,-0.2925815695783296
AT5G37790,29.776244213074808,24.12604459051996,6,5,-0.2926336065837606
AT5G65770,71.28163594678415,58.01067810795636,6,5,-0.2926531221804338
AT1G49630,16.285099929665247,13.110746469750456,6,5,-0.2927346345472005
AT3G59840,7.707336002773892,6.10825930168897,6,5,-0.29273508551235683
AT5G43430,28.84846537622417,23.365447829227037,6,5,-0.2928200198738283
AT4G01670,4.841144513225151,3.7681089306281423,6,5,-0.29283388280687966
AT2G01610,0.44788660031169353,0.1818975395853557,6,5,-0.2928436421572474
AT5G11180,0.38998934465427443,0.1346104736762917,6,5,-0.2928767368039375
AT5G45780,8.26174398209364,6.559072813637239,6,5,-0.29307459173270456
AT2G32260,80.68610278481599,65.66638905294589,6,5,-0.2931310677980211
AT4G30390,14.872255591202679,11.953450963501382,6,5,-0.29317066140547293
AT3G15530,47.34313665722119,38.45286389214565,6,5,-0.29318105321265064
AT4G26795,3.7999308286857776,2.917038034138702,6,5,-0.29325047863752574
AT2G16370,27.408683705559657,22.182907275805235,6,5,-0.2932704866020037
AT1G45230,21.725202416369484,17.542029517113154,6,5,-0.2934939820160759
AT5G02140,1.2687470113181574,0.8509298669545753,6,5,-0.2936455111026377
AT1G07170,17.65519341398009,14.216760190861072,6,5,-0.2939160913497388
AT3G48330,21.144048947188857,17.062510358431513,6,5,-0.2939206220570558
AT1G03410,20.462610881392564,16.50566479780806,6,5,-0.294003736767314
AT1G01340,18.088986320090104,14.569309697388494,6,5,-0.2940355130352995
AT3G26690,73.60970151276702,59.851995122819275,6,5,-0.29405867196207863
AT2G23320,66.91232277204502,54.38790172201842,6,5,-0.2941024915117193
AT2G23270,0.3102212101921652,0.06851132773832956,6,5,-0.2942082059405545
AT1G01180,11.946132604089408,9.557711450175512,6,5,-0.2942240444664519
AT4G37180,48.007511547323126,38.96566624008996,6,5,-0.29424175332171465
AT3G57062,6.794376016409715,5.356305751586094,6,5,-0.2942450087014638
AT3G12210,9.427867269288953,7.503724785590502,6,5,-0.29427731343558344
AT4G14368,2.7845161385251025,2.0860285205920417,6,5,-0.2943574640823485
AT1G09023,10.58993920863937,8.449439531609972,6,5,-0.29457233180154424
AT4G36800,164.21409309399016,133.69513176406386,6,5,-0.29463904783785805
AT2G34460,19.46799541049707,15.68694520579225,6,5,-0.294649942940932
AT4G35930,8.271774842730668,6.558796830934959,6,5,-0.2946889199319589
AT5G65920,38.56460502418347,31.252795021505943,6,5,-0.29478616513487843
AT4G16830,139.84799301335542,113.80719209482027,6,5,-0.29492598399747183
AT5G62290,18.459811410804218,14.860036635569534,6,5,-0.2951016251506177
AT2G35980,16.985698755595333,13.65832114590936,6,5,-0.29513033269159805
AT4G32040,77.04578671510428,62.59883638439999,6,5,-0.29532038077945677
AT4G01890,0.28251099674583496,0.0450748418435329,6,5,-0.2953649331445672
AT5G22050,43.45750365156423,35.22421755136132,6,5,-0.2954724136931395
AT5G48600,20.038350745903546,16.141825153836884,6,5,-0.29550088550450243
AT5G66055,45.29950551316737,36.724263607835525,6,5,-0.29550404626831944
AT5G21940,149.95253441850926,121.99103073796951,6,5,-0.29554186998270104
AT3G62650,154.95947728265796,126.0676975599052,6,5,-0.2955739014070158
AT3G28140,7.592724664063507,5.999950870596979,6,5,-0.2957708710874445
AT5G26751,142.35881473496445,115.77387130837671,6,5,-0.29591311394648695
AT5G40990,0.2485115533906405,0.016903587382637524,6,5,-0.29602626786138175
AT5G66300,4.611308828421115,3.5702232399700478,6,5,-0.2960726785111145
AT4G15030,18.946143434846384,15.244161734590008,6,5,-0.2961885332892971
AT1G73760,10.110764037293182,8.048490810092677,6,5,-0.29620893626751715
AT1G01970,13.697208661155889,10.96856107652405,6,5,-0.29629246571339807
AT1G24575,2.2306249310741237,1.6308183131311078,6,5,-0.296301648368502
AT4G09845,1.3492255939392352,0.9129245859114775,6,5,-0.2964052618715843
AT3G08840,37.18838927528901,30.095527818385165,6,5,-0.2964269648757574
AT1G61080,8.987992279536387,7.132866631509091,6,5,-0.29643075034146915
AT3G04010,17.905473134127913,14.394032319050481,6,5,-0.29643277381157035
AT3G62860,29.627102662314886,23.93800291125087,6,5,-0.2964629581114022
AT3G59370,8.171442484214934,6.465656369546795,6,5,-0.2968795531357355
AT5G20840,83.93448907895328,68.13611732616448,6,5,-0.29691091901808103
AT3G19390,95.0365824098738,77.17283516750815,6,5,-0.29691670195651104
AT1G16460,59.830859044791346,48.513178129284974,6,5,-0.2969908225660111
AT4G16500,59.56223208234328,48.28817769074929,6,5,-0.29717673639776404
AT5G19950,13.781854894020048,11.02787399810128,6,5,-0.2974456570601277
AT3G25840,115.049154197598,93.42666489020249,6,5,-0.2974697869309904
AT1G12530,10.088345806847105,8.021457098055986,6,5,-0.2976117820289448
AT3G06110,23.949704465668294,19.295170108453885,6,5,-0.29788629429347496
AT4G18760,23.32656684088241,18.787659376451405,6,5,-0.297931759653015
AT3G07870,41.628540378250044,33.670600073321324,6,5,-0.29810685087775557
AT4G01540,9.897805766829032,7.861760051491116,6,5,-0.29837251405906234
AT5G17440,53.358284282557186,43.201123032518204,6,5,-0.2984168957454614
AT1G02010,22.878083924258046,18.41434036900734,6,5,-0.29856438308223493
AT2G23348,2.138897668317759,1.5520014139561036,6,5,-0.2986288677259965
AT1G12430,33.724016789475264,27.231211332930457,6,5,-0.29864281220822547
AT1G17480,1.7169239947854322,1.2088845563357586,6,5,-0.2986561865051808
AT1G69700,10.915370252259116,8.686506916879136,6,5,-0.2987753722774796
AT1G71890,0.5547529803419887,0.2637865880995178,6,5,-0.2989325222653203
AT3G23310,44.21169335366793,35.74994019364578,6,5,-0.2989540510777328
AT4G05060,36.137212194059714,29.18188362469333,6,5,-0.29918267350976074
AT1G20540,21.71475123981531,17.458657509240872,6,5,-0.2993318756653896
AT5G56960,0.25712291039160345,0.021557845793336777,6,5,-0.29935481154806365
AT5G59610,7.67862356209438,6.051413048769484,6,5,-0.29955385657722255
AT5G49440,1.367299479422894,0.9233596180937826,6,5,-0.299613694064337
AT4G16892,1.801840130884921,1.2763565489531996,6,5,-0.2996480932245221
AT2G24140,2.129119720047851,1.5421881284073593,6,5,-0.29968605970636697
AT5G26160,20.270516911655783,16.279788527523046,6,5,-0.29976953209287105
AT3G13180,13.154030673050967,10.497445082782182,6,5,-0.29989964412112624
AT3G55450,43.95715413781817,35.51843472407315,6,5,-0.29992578451535795
AT5G46020,166.824822340701,135.30912198018297,6,5,-0.30007400281319324
AT1G43130,38.870819980537384,31.380558874407427,6,5,-0.30020538986090023
AT3G05880,278.22379308597783,225.76272386415175,6,5,-0.3002383770687451
AT2G46455,0.8885574292401275,0.5335347118072544,6,5,-0.3004238328218634
AT3G05980,1.137183365607122,0.7352770777341252,6,5,-0.3005446520144593
AT5G51660,47.77286879256158,38.597865222428204,6,5,-0.3006561787285472
AT1G50440,25.09499628415323,20.18373184320558,6,5,-0.300816431676907
AT1G09415,11.932027431238543,9.496532892417965,6,5,-0.301035602525265
AT2G46910,30.170003918458363,24.299542492912067,6,5,-0.301047040308665
AT2G31450,12.924765187080586,10.302053458502572,6,5,-0.301068081406818
AT3G53820,0.523089959525034,0.23618900365085352,6,5,-0.30110181851653284
AT5G50375,17.57357560808396,14.074910389407814,6,5,-0.3011021496729646
AT3G05020,66.75113979666169,53.98719287481482,6,5,-0.30114957940255555
AT4G22540,54.826729542839814,44.3016742065209,6,5,-0.3013916735273103
AT1G62960,30.814584882193557,24.814206812265645,6,5,-0.3015230279860375
AT1G72250,7.427353759015223,5.837133684762491,6,5,-0.30168805289383877
AT3G55310,0.6816894764162967,0.36428136504487474,6,5,-0.3017701249903015
AT3G11670,31.266055271751338,25.174785249367552,6,5,-0.3018395094258158
AT1G78730,3.3618688301978925,2.538329622532886,6,5,-0.30187793361753584
AT5G55020,0.6046129670953614,0.3016511025571261,6,5,-0.3018825638837766
AT1G05160,18.458507560858948,14.784583351639776,6,5,-0.30188488184496987
AT3G62060,5.634144235645597,4.381406689285529,6,5,-0.30192703892158995
AT3G58000,0.6809050617294675,0.3633902047214991,6,5,-0.3020397196643718
AT3G47040,6.042070666718037,4.711512465707367,6,5,-0.3021268683460368
AT3G15070,35.430090352484136,28.543544821359262,6,5,-0.3022876330368335
AT1G51880,4.074130580453282,3.114594380753883,6,5,-0.30241043109166216
AT2G24945,13.11377776767818,10.443630673350896,6,5,-0.3025593563092112
AT5G08335,11.040378461081474,8.760894493306415,6,5,-0.30279547228612747
AT5G16730,225.99436184652686,183.01611553286256,6,5,-0.3028243455184411
AT2G37980,9.232937772121547,7.295135394638931,6,5,-0.30288295318345115
AT4G14190,10.630048235883732,8.427452549139783,6,5,-0.30291719140088286
AT5G58720,145.6551988108296,117.87682448403709,6,5,-0.30296073111518673
AT1G02610,13.988772669536578,11.149046286725813,6,5,-0.30303919030797916
AT4G13970,24.244589546308344,19.456749519966156,6,5,-0.3033972947665665
AT5G63140,7.765928505061519,6.1025974609437,6,5,-0.30356018925613243
AT5G41240,22.273525624495708,17.857297141107708,6,5,-0.3035668699934552
AT1G55805,14.41071996107842,11.484396227599747,6,5,-0.30380821243975853
AT2G02760,173.33459407812302,140.22999399461952,6,5,-0.3038123626893205
AT2G18196,13.628189153400223,10.850357705968072,6,5,-0.3038205791496548
AT3G27110,20.42328928157521,16.35400284077909,6,5,-0.30391153466747967
AT4G23860,32.57050337336257,26.19087638396426,6,5,-0.30407151836630275
AT1G18400,17.701111721017806,14.14532904952853,6,5,-0.3042511135807799
AT3G16910,67.14813516346304,54.18809079587864,6,5,-0.30431720192121514
AT3G01490,38.415135021191496,30.918418785991758,6,5,-0.30436053334341645
AT3G06483,28.94682910136869,23.249346178982258,6,5,-0.3044574030890415
AT3G11490,34.44642584456498,27.70221658839686,6,5,-0.30447800777037615
AT3G05345,9.113353122607004,7.188278824578592,6,5,-0.3046292733681536
AT4G01593,40.39278313990642,32.51268327382438,6,5,-0.30467205075559406
AT1G63245,1.7857816923731853,1.2553985864701172,6,5,-0.30469978862019903
AT5G08780,8.725401142480708,6.873637026425991,6,5,-0.3047275520105217
AT2G23200,15.566732880277385,12.411811343796016,6,5,-0.3047850223855385
AT4G18975,11.447627302235832,9.07620607232975,6,5,-0.3049182373698208
AT1G34420,5.770752155295404,4.480738367542484,6,5,-0.3049458432786638
AT1G33970,45.43411557658468,36.57257941238,6,5,-0.30550499389164876
AT5G52280,44.12157282625799,35.508128195756896,6,5,-0.30559965497914576
AT5G67370,19.60913672160541,15.674196712726163,6,5,-0.3056668137602402
AT4G30440,296.9568790597593,240.04808399787552,6,5,-0.30578259363239113
AT3G14415,204.95733016062286,165.61815087716997,6,5,-0.3057999015151311
AT3G02180,43.519733909274294,35.01430017704457,6,5,-0.3058750994487994
AT3G23780,32.947497696774185,26.461435839544624,6,5,-0.3058981761955016
AT1G07570,34.04951806393082,27.35173902835772,6,5,-0.305957377731575
AT2G02370,19.23642046066632,15.369039289828015,6,5,-0.3059844685215321
AT2G24535,3.7037413767538303,2.804702446739686,6,5,-0.30602510973235897
AT2G27660,15.140160583011303,12.053445080004584,6,5,-0.3062243177094804
AT1G27595,65.9170835867509,53.113422024398005,6,5,-0.3063880931522589
AT5G43590,2.5991742882928306,1.9102044696807887,6,5,-0.3065454459602666
AT3G30210,0.7105268583591462,0.38285190663225477,6,5,-0.3067940945705782
AT2G19260,13.67658653778471,10.864351582464874,6,5,-0.30688321131257085
AT4G14500,69.98365434299102,56.37775793633184,6,5,-0.30699525317380305
AT4G29360,6.793257253054396,5.29827120181534,6,5,-0.3072705591922925
AT5G52010,8.711611299352128,6.847749992090769,6,5,-0.30743159789941976
AT5G17290,20.118807552404814,16.065165164550844,6,5,-0.3074739994147188
AT2G23680,15.548189239273691,12.367965515099629,6,5,-0.30789344408959163
AT1G67870,126.17470198529121,101.73372554471914,6,5,-0.3079018444796363
AT4G03560,229.04721328877727,184.83419169102257,6,5,-0.3079140121909924
AT1G19396,21.6142361106633,17.26588743708307,6,5,-0.30807941593384575
AT1G09010,111.10095447328894,89.54478756606242,6,5,-0.3080950655086579
AT3G57320,15.150740554117661,12.044971809993012,6,5,-0.3081064913001183
AT3G25130,0.7299384637409765,0.39715714359234366,6,5,-0.3082264248674001
AT5G23040,120.06579116822344,96.74050116912598,6,5,-0.30876286175856765
AT5G27889,0.4336564560572644,0.1572534502016584,6,5,-0.30899449177000937
AT5G20510,11.612893730973065,9.180296622241062,6,5,-0.3091197083092249
AT2G38540,132.8620476215724,107.04039413632213,6,5,-0.3091761797906097
AT3G14240,65.57363048797122,52.721023097630486,6,5,-0.3094640648637493
AT1G63980,112.69075792445601,90.74095417715932,6,5,-0.30947716260561364
AT1G54210,10.328132780636393,8.141036134105908,6,5,-0.3094804721404338
AT3G49560,36.456637342725784,29.22473413596277,6,5,-0.30949173868508223
AT1G51520,6.2142330437554785,4.821269393235881,6,5,-0.30951224442111525
AT2G17050,0.3237628052629044,0.0679642504555193,6,5,-0.30978128565279633
AT5G48960,17.28443873782429,13.750556730046819,6,5,-0.30984693503188215
AT5G40160,10.759354852454363,8.485047111245283,6,5,-0.31008206801222504
AT3G62130,47.581897771316825,38.183553542935904,6,5,-0.31017060651161227
AT5G04440,50.347354051232934,40.41399396865184,6,5,-0.31017159279828044
AT5G52760,0.4014796455634036,0.13035098674271509,6,5,-0.3101799761897735
AT5G54790,0.44671859344546244,0.16675527886616115,6,5,-0.3102823305956562
AT2G47160,73.19467000572317,58.83517002488462,6,5,-0.310321826641047
AT3G01210,16.986640007757202,13.50388511405304,6,5,-0.310486306689665
AT5G51550,96.7767175952046,77.84299326728487,6,5,-0.3105084250794578
AT1G55340,29.250753163199125,23.38985991178536,6,5,-0.31068959035919497
AT1G14770,10.442261163918177,8.224819406808596,6,5,-0.31077960556373163
AT3G22170,85.47480962118398,68.71635991711761,6,5,-0.31078268807879394
AT2G27060,17.647779826634586,14.033852205553492,6,5,-0.3107891496499671
AT1G69588,0.823927538578264,0.47034282650569725,6,5,-0.31089584050835634
AT5G53850,97.09486596442407,78.07733777449276,6,5,-0.31091332946427547
AT5G64280,31.66093720848944,25.32776902624031,6,5,-0.3109809149021511
AT2G20815,11.295497782352754,8.91037591890949,6,5,-0.3111184558657663
AT3G46100,24.876678420113027,19.85546176206412,6,5,-0.31122718674217237
AT1G57630,0.48561463307421665,0.19732037189867588,6,5,-0.31125069904235153
AT5G43930,68.09625321152407,54.68736831011957,6,5,-0.31125736673098386
AT1G75800,171.48572721734297,138.0122606031295,6,5,-0.31126485587979985
AT4G29900,285.54536896630157,229.9283102922051,6,5,-0.31131853129289194
AT1G50180,1.6252780096108008,1.1156645693108562,6,5,-0.3113592965550044
AT3G47160,30.747302362683527,24.58220217396089,6,5,-0.3114935481330305
AT1G02740,12.026126999984564,9.496277100140778,6,5,-0.31153048510154646
AT1G04310,28.737141734578326,22.959449144369916,6,5,-0.31167124626760045
AT5G27730,44.0723957574767,35.31296036643921,6,5,-0.31175958769022954
AT4G32160,59.733769771881605,47.92918454828855,6,5,-0.3118036816078436
AT4G12570,57.76206678115276,46.339990493416366,6,5,-0.3118257229416212
AT4G38932,48.00022802417042,38.47536047100161,6,5,-0.3118360226929297
AT5G25490,3.1238764914866795,2.3215908502780143,6,5,-0.3121267504552886
AT3G54065,0.24154272151113376,0.0,6,5,-0.3121339055355548
AT5G60230,3.5428347436815013,2.6579711196410543,6,5,-0.3125491401302777
AT3G12300,16.157651194232006,12.813273688538652,6,5,-0.31279679499533497
AT2G21195,8.675475453490623,6.789357243610711,6,5,-0.3128282711650275
AT5G57340,46.97048445579927,37.619116940601636,6,5,-0.31283183324662756
AT2G32320,66.52007431600987,53.34130292000846,6,5,-0.31326733504400167
AT3G46810,1.4601234496217046,0.9795037136677252,6,5,-0.31359193823281867
AT2G33750,0.4764506871278414,0.18799683677746176,6,5,-0.31360217708119437
AT1G20830,12.390098565858027,9.774020847952512,6,5,-0.3136098185871493
AT1G78430,2.429956168202723,1.7593109337824064,6,5,-0.3138821037769252
AT5G12900,26.370558740780695,21.013456373198675,6,5,-0.3142392028734231
AT3G61080,10.112386481332168,7.9369715812489545,6,5,-0.31431073947781646
AT5G20580,12.46642220582737,9.829622584375056,6,5,-0.31438363726458196
AT1G69325,2.158209822185648,1.5396939766054767,6,5,-0.31445235455921794
AT4G02420,2.4257107320241755,1.7547168141879261,6,5,-0.3144993181055738
AT1G29120,43.86179888262117,35.07356498580624,6,5,-0.3145454660886307
AT5G43210,4.027527161677422,3.042443941956857,6,5,-0.3146212033843684
AT5G63950,26.1999454250025,20.87009082971955,6,5,-0.31464454467653685
AT4G15620,3.2155515927602196,2.3893549434471253,6,5,-0.31471068790253187
AT4G09160,45.88421201661864,36.692943082416754,6,5,-0.31480773973244375
AT3G63410,96.64309966990236,77.48257759816559,6,5,-0.3151456693737755
AT3G47460,13.030691372510274,10.27650750775606,6,5,-0.31526578649111603
AT5G59790,11.115264777427774,8.736557474489537,6,5,-0.31534225683043965
AT5G53380,0.8708589548485804,0.5035054536839441,6,5,-0.3153706960280673
AT2G44220,0.2536492871134186,0.007481640821228097,6,5,-0.3153802564800405
AT3G49640,14.411231256771053,11.384969344615197,6,5,-0.31539183075569166
AT1G07330,0.3556823722374825,0.08945393464503867,6,5,-0.31541400748453907
AT1G23205,5.1291146113481245,3.925134392131568,6,5,-0.3155155907906567
AT5G41940,56.81830451262366,45.45995124335492,6,5,-0.31553866312710444
AT3G01520,211.61667295589803,169.84413598322985,6,5,-0.31557400457236134
AT1G53163,1.6547958448842062,1.1330431215760683,6,5,-0.31568778985137824
AT5G41750,37.604779185020526,30.01715145557703,6,5,-0.3157132623211084
AT5G64130,151.64194462040328,121.63166030856671,6,5,-0.31581996265500933
AT1G68540,5.0199824245011415,3.836394546906766,6,5,-0.315827332392841
AT5G47820,96.94459651543481,77.67904905482601,6,5,-0.3159863821970878
AT2G18750,97.94166010368271,78.47896787627515,6,5,-0.31600496842664616
AT5G13010,261.8854719289599,210.1600027129306,6,5,-0.3160978255775011
AT3G07730,2.499526868310207,1.810744131173939,6,5,-0.3162077569805018
AT2G41550,12.507319386674263,9.84833450261551,6,5,-0.31626782206992515
AT5G09220,675.6926923272423,542.4316834123209,6,5,-0.3164021281180702
AT2G38760,12.986451007455594,10.231916120740125,6,5,-0.3164258653943359
AT1G13770,16.456479742167556,13.018307488038833,6,5,-0.31645048084522015
AT4G31450,40.35373037837223,32.20762730076021,6,5,-0.31650283050232336
AT3G61430,415.1621232404087,333.14987545559313,6,5,-0.3166503285118407
AT2G34310,34.82960019432271,27.766360440284565,6,5,-0.31676924443116544
AT2G40270,74.22128478863965,59.38119093201186,6,5,-0.3170417357807694
AT5G27280,24.877179161689412,19.77153944713205,6,5,-0.3170722165330576
AT4G16330,49.79787781718451,39.76988242237868,6,5,-0.317264430593046
AT2G35050,296.3331804314808,237.6113528759833,6,5,-0.3174177809556913
AT2G45480,3.8160445147373223,2.8647229861611216,6,5,-0.31748371797727487
AT5G48900,20.30000580549428,16.091796104214424,6,5,-0.31754981199871557
AT5G39180,0.37848709349531157,0.10595725974446295,6,5,-0.3177901267409717
AT2G36410,190.31523296759948,152.49101291460573,6,5,-0.3177975625006728
AT5G25250,15.76085098833556,12.446180448017873,6,5,-0.31789898415202683
AT1G22900,1.3396224563143153,0.8769036409528741,6,5,-0.31792115660765996
AT5G52320,0.7843337877606462,0.43126563009467905,6,5,-0.31809407114702437
AT5G57815,24.72167541449029,19.631836572425208,6,5,-0.31811236702598816
AT4G32150,415.04502444979016,332.69556612619937,6,5,-0.31820714817528084
AT5G62980,7.68969757319612,5.969653390981245,6,5,-0.3182190569557596
AT1G18830,2.2049295248654968,1.570503621233969,6,5,-0.3182415883915674
AT2G39690,5.651492195625668,4.3341731472260125,6,5,-0.31841337557941896
AT5G03435,0.7416084621208592,0.39665790049007055,6,5,-0.3184416343157786
AT1G02020,16.70960952184819,13.201216634722858,6,5,-0.31851787015697053
AT4G05040,14.065481760086934,11.080345302710237,6,5,-0.31858511477673285
AT4G40045,10.723081165642876,8.399294763639407,6,5,-0.31872738224868347
AT2G36250,45.162355686872466,36.00915829940662,6,5,-0.318834522526092
AT3G46190,1.6292417362361835,1.1077521389882368,6,5,-0.3189415681989321
AT2G17990,76.40172143275863,61.04840071645735,6,5,-0.3189716269131863
AT2G33180,6.10475713612637,4.695190517944608,6,5,-0.31904122987719086
AT5G52420,10.832546861237624,8.484687698388688,6,5,-0.319088459672192
AT2G28150,25.162951325350644,19.968789199255802,6,5,-0.3192817356780782
AT3G09880,50.15213738196599,39.99506568992318,6,5,-0.31934425161906843
AT5G20720,152.84067272349293,122.29032111156974,6,5,-0.3193774308801982
AT5G07360,41.64285979009467,33.1727465190272,6,5,-0.31945798971539574
