metabolite_id,metabolite_name,accession,accession_idx,timepoint,intensity,metabolite_class
Met.876,Sinapoylglucose,ecotype.8213,102,0d darkness,-2.117090992,unknown
Met.886,Succinoadenosine,ecotype.8213,102,0d darkness,-1.025575824,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.8213,102,0d darkness,0.273120753,unknown
Met.964,Tyrosine,ecotype.8213,102,0d darkness,-0.709634776,unknown
Met.985,Uric acid,ecotype.8213,102,0d darkness,-6.359905672,unknown
Met.986,Uridine,ecotype.8213,102,0d darkness,-1.072439183,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.8213,102,0d darkness,-0.682876915,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.5837,103,0d darkness,-0.099852009,unknown
Met.1006,Phe-Val,ecotype.5837,103,0d darkness,0.640471202,unknown
Met.125,6-Hydroxymelatonin,ecotype.5837,103,0d darkness,-0.022464827,unknown
Met.136,adenine,ecotype.5837,103,0d darkness,0.038606078,unknown
Met.138,Adenosine,ecotype.5837,103,0d darkness,-0.525297587,unknown
Met.193,Allantoic acid,ecotype.5837,103,0d darkness,0.140872916,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.5837,103,0d darkness,-0.251530386,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.5837,103,0d darkness,-1.108574931,unknown
Met.222,Argininosuccinic acid,ecotype.5837,103,0d darkness,-1.107406572,unknown
Met.261,Aspartic acid,ecotype.5837,103,0d darkness,-0.262902398,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.5837,103,0d darkness,-0.776725352,unknown
Met.312,Cellobiitol,ecotype.5837,103,0d darkness,-0.025846201,unknown
Met.321,Citric acid,ecotype.5837,103,0d darkness,1.616621231,unknown
Met.384,Flavin Mononucleotide,ecotype.5837,103,0d darkness,-0.065269195,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.5837,103,0d darkness,-0.415326891,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.5837,103,0d darkness,0.295446743,unknown
Met.409,Glucoalyssin,ecotype.5837,103,0d darkness,-5.7696751,unknown
Met.412,Glucohirsutin,ecotype.5837,103,0d darkness,-0.05192392,unknown
Met.413,Glucoiberin,ecotype.5837,103,0d darkness,-1.412634761,unknown
Met.414,Gluconic acid,ecotype.5837,103,0d darkness,0.153391077,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.5837,103,0d darkness,-0.851133327,unknown
Met.457,Glutathione,ecotype.5837,103,0d darkness,-1.253421709,unknown
Met.486,Guanosine,ecotype.5837,103,0d darkness,-0.321638858,unknown
Met.50,2-Isopropylmalic acid,ecotype.5837,103,0d darkness,-0.118271557,unknown
Met.503,Histidine,ecotype.5837,103,0d darkness,-1.75307119,unknown
Met.536,Iminodiacetic acid,ecotype.5837,103,0d darkness,0.143308128,unknown
Met.545,Leucine,ecotype.5837,103,0d darkness,-0.911323282,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.5837,103,0d darkness,-3.378783988,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.5837,103,0d darkness,-4.530303761,unknown
Met.569,Lactobionic acid,ecotype.5837,103,0d darkness,0.004894136,unknown
Met.570,Lactulose,ecotype.5837,103,0d darkness,-0.265634558,unknown
Met.571,Isoleucine,ecotype.5837,103,0d darkness,-1.380017338,unknown
Met.589,Loganin,ecotype.5837,103,0d darkness,1.727341726,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.5837,103,0d darkness,-1.19168009,unknown
Met.614,Malic acid,ecotype.5837,103,0d darkness,-0.633793063,unknown
Met.646,Mimosine,ecotype.5837,103,0d darkness,0.127841111,unknown
Met.660,"N,N-Dimethylglycine",ecotype.5837,103,0d darkness,-0.656553116,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.5837,103,0d darkness,-2.540508775,unknown
Met.674,Naringin,ecotype.5837,103,0d darkness,-0.821373095,unknown
Met.684,N-Ethylmaleamic acid,ecotype.5837,103,0d darkness,-0.033605768,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.5837,103,0d darkness,0.079208702,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.5837,103,0d darkness,0.091174995,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.5837,103,0d darkness,-0.008382361,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.5837,103,0d darkness,-0.488824215,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.5837,103,0d darkness,0.739337036,unknown
Met.779,porphobilinogen,ecotype.5837,103,0d darkness,-0.025844138,unknown
Met.809,Purine,ecotype.5837,103,0d darkness,-0.768787191,unknown
Met.817,Pyroglutamic acid,ecotype.5837,103,0d darkness,-1.285319132,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.5837,103,0d darkness,-3.263659428,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.5837,103,0d darkness,-4.860054276,unknown
Met.830,Riboflavin ,ecotype.5837,103,0d darkness,-0.119095398,unknown
Met.836,Rutin,ecotype.5837,103,0d darkness,-2.515708534,unknown
Met.837,Saccharic acid,ecotype.5837,103,0d darkness,0.602164002,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.5837,103,0d darkness,-0.67311496,unknown
Met.846,Sedoheptulose,ecotype.5837,103,0d darkness,-0.077412831,unknown
Met.850,Serine,ecotype.5837,103,0d darkness,-1.055629913,amino acid
Met.876,Sinapoylglucose,ecotype.5837,103,0d darkness,-2.303811834,unknown
Met.886,Succinoadenosine,ecotype.5837,103,0d darkness,-0.310552617,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.5837,103,0d darkness,0.166111977,unknown
Met.964,Tyrosine,ecotype.5837,103,0d darkness,-0.889134914,unknown
Met.985,Uric acid,ecotype.5837,103,0d darkness,-1.042651348,unknown
Met.986,Uridine,ecotype.5837,103,0d darkness,-0.684422281,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.5837,103,0d darkness,-0.599251432,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.8304,104,0d darkness,0.02408415,unknown
Met.1006,Phe-Val,ecotype.8304,104,0d darkness,0.868363841,unknown
Met.125,6-Hydroxymelatonin,ecotype.8304,104,0d darkness,-0.025795864,unknown
Met.136,adenine,ecotype.8304,104,0d darkness,0.019922858,unknown
Met.138,Adenosine,ecotype.8304,104,0d darkness,-0.645027938,unknown
Met.193,Allantoic acid,ecotype.8304,104,0d darkness,-0.224442952,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.8304,104,0d darkness,-0.950104579,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.8304,104,0d darkness,-0.916939156,unknown
Met.222,Argininosuccinic acid,ecotype.8304,104,0d darkness,-1.144323487,unknown
Met.261,Aspartic acid,ecotype.8304,104,0d darkness,-0.341074071,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.8304,104,0d darkness,-0.650100782,unknown
Met.312,Cellobiitol,ecotype.8304,104,0d darkness,0.019466091,unknown
Met.321,Citric acid,ecotype.8304,104,0d darkness,1.547628363,unknown
Met.384,Flavin Mononucleotide,ecotype.8304,104,0d darkness,-0.082868304,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.8304,104,0d darkness,-0.29591933,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.8304,104,0d darkness,0.35081779,unknown
Met.409,Glucoalyssin,ecotype.8304,104,0d darkness,-7.483141759,unknown
Met.412,Glucohirsutin,ecotype.8304,104,0d darkness,-0.14174279,unknown
Met.413,Glucoiberin,ecotype.8304,104,0d darkness,-1.441792152,unknown
Met.414,Gluconic acid,ecotype.8304,104,0d darkness,0.149978131,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.8304,104,0d darkness,-0.676804018,unknown
Met.457,Glutathione,ecotype.8304,104,0d darkness,-1.100409424,unknown
Met.486,Guanosine,ecotype.8304,104,0d darkness,-0.408443982,unknown
Met.50,2-Isopropylmalic acid,ecotype.8304,104,0d darkness,-0.012880926,unknown
Met.503,Histidine,ecotype.8304,104,0d darkness,-1.770358987,unknown
Met.536,Iminodiacetic acid,ecotype.8304,104,0d darkness,-0.175602442,unknown
Met.545,Leucine,ecotype.8304,104,0d darkness,-1.146177288,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.8304,104,0d darkness,-3.259822407,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.8304,104,0d darkness,-4.446603341,unknown
Met.569,Lactobionic acid,ecotype.8304,104,0d darkness,0.267981851,unknown
Met.570,Lactulose,ecotype.8304,104,0d darkness,-0.274708195,unknown
Met.571,Isoleucine,ecotype.8304,104,0d darkness,-1.369338765,unknown
Met.589,Loganin,ecotype.8304,104,0d darkness,0.995088221,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.8304,104,0d darkness,-1.194542413,unknown
Met.614,Malic acid,ecotype.8304,104,0d darkness,-0.47885052,unknown
Met.646,Mimosine,ecotype.8304,104,0d darkness,0.117171227,unknown
Met.660,"N,N-Dimethylglycine",ecotype.8304,104,0d darkness,-0.676650859,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.8304,104,0d darkness,-2.404238896,unknown
Met.674,Naringin,ecotype.8304,104,0d darkness,-1.587668229,unknown
Met.684,N-Ethylmaleamic acid,ecotype.8304,104,0d darkness,-0.243374567,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.8304,104,0d darkness,0.078165828,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.8304,104,0d darkness,0.046777319,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.8304,104,0d darkness,-0.365793117,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.8304,104,0d darkness,-0.29151189,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.8304,104,0d darkness,0.058319641,unknown
Met.779,porphobilinogen,ecotype.8304,104,0d darkness,-0.408448306,unknown
Met.809,Purine,ecotype.8304,104,0d darkness,-0.882362383,unknown
Met.817,Pyroglutamic acid,ecotype.8304,104,0d darkness,-1.268377378,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.8304,104,0d darkness,-4.279509755,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.8304,104,0d darkness,-4.251592421,unknown
Met.830,Riboflavin ,ecotype.8304,104,0d darkness,-0.308862919,unknown
Met.836,Rutin,ecotype.8304,104,0d darkness,-2.568313922,unknown
Met.837,Saccharic acid,ecotype.8304,104,0d darkness,0.435031277,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.8304,104,0d darkness,-0.694779239,unknown
Met.846,Sedoheptulose,ecotype.8304,104,0d darkness,0.106135188,unknown
Met.850,Serine,ecotype.8304,104,0d darkness,-1.039465557,amino acid
Met.876,Sinapoylglucose,ecotype.8304,104,0d darkness,-2.51238982,unknown
Met.886,Succinoadenosine,ecotype.8304,104,0d darkness,-0.229744525,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.8304,104,0d darkness,0.176625689,unknown
Met.964,Tyrosine,ecotype.8304,104,0d darkness,-0.922401769,unknown
Met.985,Uric acid,ecotype.8304,104,0d darkness,-1.828165336,unknown
Met.986,Uridine,ecotype.8304,104,0d darkness,-0.836113705,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.8304,104,0d darkness,-0.578732498,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.66,105,0d darkness,-0.573463485,unknown
Met.1006,Phe-Val,ecotype.66,105,0d darkness,0.553029985,unknown
Met.125,6-Hydroxymelatonin,ecotype.66,105,0d darkness,-0.020906961,unknown
Met.136,adenine,ecotype.66,105,0d darkness,-0.811470964,unknown
Met.138,Adenosine,ecotype.66,105,0d darkness,-1.058512643,unknown
Met.193,Allantoic acid,ecotype.66,105,0d darkness,0.042677251,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.66,105,0d darkness,-0.708920597,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.66,105,0d darkness,-0.982050348,unknown
Met.222,Argininosuccinic acid,ecotype.66,105,0d darkness,-0.892638633,unknown
Met.261,Aspartic acid,ecotype.66,105,0d darkness,-0.429029066,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.66,105,0d darkness,-0.608858686,unknown
Met.312,Cellobiitol,ecotype.66,105,0d darkness,-0.00285051,unknown
Met.321,Citric acid,ecotype.66,105,0d darkness,1.377752997,unknown
Met.384,Flavin Mononucleotide,ecotype.66,105,0d darkness,-0.146414898,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.66,105,0d darkness,-0.309212184,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.66,105,0d darkness,0.049337583,unknown
Met.409,Glucoalyssin,ecotype.66,105,0d darkness,-3.017790932,unknown
Met.412,Glucohirsutin,ecotype.66,105,0d darkness,0.548104631,unknown
Met.413,Glucoiberin,ecotype.66,105,0d darkness,-1.478410528,unknown
Met.414,Gluconic acid,ecotype.66,105,0d darkness,-0.110185812,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.66,105,0d darkness,-0.405883208,unknown
Met.457,Glutathione,ecotype.66,105,0d darkness,-1.265585516,unknown
Met.486,Guanosine,ecotype.66,105,0d darkness,-0.835198517,unknown
Met.50,2-Isopropylmalic acid,ecotype.66,105,0d darkness,-0.31248679,unknown
Met.503,Histidine,ecotype.66,105,0d darkness,-2.102189456,unknown
Met.536,Iminodiacetic acid,ecotype.66,105,0d darkness,0.066090884,unknown
Met.545,Leucine,ecotype.66,105,0d darkness,-1.171008426,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.66,105,0d darkness,-2.995666436,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.66,105,0d darkness,-4.271871827,unknown
Met.569,Lactobionic acid,ecotype.66,105,0d darkness,-0.072111093,unknown
Met.570,Lactulose,ecotype.66,105,0d darkness,-0.288424154,unknown
Met.571,Isoleucine,ecotype.66,105,0d darkness,-1.269696584,unknown
Met.589,Loganin,ecotype.66,105,0d darkness,0.308283213,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.66,105,0d darkness,-1.309675032,unknown
Met.614,Malic acid,ecotype.66,105,0d darkness,-0.553973136,unknown
Met.646,Mimosine,ecotype.66,105,0d darkness,-0.00817868,unknown
Met.660,"N,N-Dimethylglycine",ecotype.66,105,0d darkness,-0.695962028,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.66,105,0d darkness,-2.599927386,unknown
Met.674,Naringin,ecotype.66,105,0d darkness,-1.80831272,unknown
Met.684,N-Ethylmaleamic acid,ecotype.66,105,0d darkness,-0.015536641,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.66,105,0d darkness,-0.148368959,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.66,105,0d darkness,0.03178811,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.66,105,0d darkness,-0.318374653,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.66,105,0d darkness,-0.633981526,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.66,105,0d darkness,0.767119791,unknown
Met.779,porphobilinogen,ecotype.66,105,0d darkness,-0.318342394,unknown
Met.809,Purine,ecotype.66,105,0d darkness,-0.886083897,unknown
Met.817,Pyroglutamic acid,ecotype.66,105,0d darkness,-1.356930796,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.66,105,0d darkness,-5.529805814,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.66,105,0d darkness,-3.814744333,unknown
Met.830,Riboflavin ,ecotype.66,105,0d darkness,-0.387030843,unknown
Met.836,Rutin,ecotype.66,105,0d darkness,-2.454522785,unknown
Met.837,Saccharic acid,ecotype.66,105,0d darkness,0.319324754,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.66,105,0d darkness,-0.915462716,unknown
Met.846,Sedoheptulose,ecotype.66,105,0d darkness,0.069135304,unknown
Met.850,Serine,ecotype.66,105,0d darkness,-1.288166253,amino acid
Met.876,Sinapoylglucose,ecotype.66,105,0d darkness,-2.769826248,unknown
Met.886,Succinoadenosine,ecotype.66,105,0d darkness,-0.430550833,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.66,105,0d darkness,0.039371974,unknown
Met.964,Tyrosine,ecotype.66,105,0d darkness,-0.957147383,unknown
Met.985,Uric acid,ecotype.66,105,0d darkness,-1.386927262,unknown
Met.986,Uridine,ecotype.66,105,0d darkness,-0.931588092,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.66,105,0d darkness,-0.671497165,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.8265,106,0d darkness,0.699082444,unknown
Met.1006,Phe-Val,ecotype.8265,106,0d darkness,0.836967246,unknown
Met.125,6-Hydroxymelatonin,ecotype.8265,106,0d darkness,0.006287592,unknown
Met.136,adenine,ecotype.8265,106,0d darkness,-0.226878378,unknown
Met.138,Adenosine,ecotype.8265,106,0d darkness,-0.953932706,unknown
Met.193,Allantoic acid,ecotype.8265,106,0d darkness,0.605915701,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.8265,106,0d darkness,-0.443258496,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.8265,106,0d darkness,-0.754106557,unknown
Met.222,Argininosuccinic acid,ecotype.8265,106,0d darkness,-0.116424471,unknown
Met.261,Aspartic acid,ecotype.8265,106,0d darkness,-0.292035772,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.8265,106,0d darkness,-0.434865429,unknown
Met.312,Cellobiitol,ecotype.8265,106,0d darkness,0.197338519,unknown
Met.321,Citric acid,ecotype.8265,106,0d darkness,2.084734203,unknown
Met.384,Flavin Mononucleotide,ecotype.8265,106,0d darkness,-0.325520298,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.8265,106,0d darkness,-0.192948467,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.8265,106,0d darkness,0.366531188,unknown
Met.409,Glucoalyssin,ecotype.8265,106,0d darkness,-6.938537348,unknown
Met.412,Glucohirsutin,ecotype.8265,106,0d darkness,0.150214531,unknown
Met.413,Glucoiberin,ecotype.8265,106,0d darkness,-1.432676025,unknown
Met.414,Gluconic acid,ecotype.8265,106,0d darkness,0.017025946,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.8265,106,0d darkness,-0.88636713,unknown
Met.457,Glutathione,ecotype.8265,106,0d darkness,-1.12904818,unknown
Met.486,Guanosine,ecotype.8265,106,0d darkness,-0.71255447,unknown
Met.50,2-Isopropylmalic acid,ecotype.8265,106,0d darkness,-0.404930583,unknown
Met.503,Histidine,ecotype.8265,106,0d darkness,-1.486666591,unknown
Met.536,Iminodiacetic acid,ecotype.8265,106,0d darkness,0.593711881,unknown
Met.545,Leucine,ecotype.8265,106,0d darkness,-0.953045073,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.8265,106,0d darkness,-2.905595913,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.8265,106,0d darkness,-3.468340979,unknown
Met.569,Lactobionic acid,ecotype.8265,106,0d darkness,0.547361545,unknown
Met.570,Lactulose,ecotype.8265,106,0d darkness,-0.155369085,unknown
Met.571,Isoleucine,ecotype.8265,106,0d darkness,-1.104074175,unknown
Met.589,Loganin,ecotype.8265,106,0d darkness,-0.116468686,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.8265,106,0d darkness,-1.164956409,unknown
Met.614,Malic acid,ecotype.8265,106,0d darkness,-0.570715057,unknown
Met.646,Mimosine,ecotype.8265,106,0d darkness,-0.059235243,unknown
Met.660,"N,N-Dimethylglycine",ecotype.8265,106,0d darkness,-0.232095535,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.8265,106,0d darkness,-2.139005579,unknown
Met.674,Naringin,ecotype.8265,106,0d darkness,-0.957073954,unknown
Met.684,N-Ethylmaleamic acid,ecotype.8265,106,0d darkness,-0.127720307,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.8265,106,0d darkness,0.150418565,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.8265,106,0d darkness,0.286726566,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.8265,106,0d darkness,0.169398424,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.8265,106,0d darkness,-0.369293665,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.8265,106,0d darkness,-0.97504513,unknown
Met.779,porphobilinogen,ecotype.8265,106,0d darkness,-0.105085411,unknown
Met.809,Purine,ecotype.8265,106,0d darkness,-0.862603765,unknown
Met.817,Pyroglutamic acid,ecotype.8265,106,0d darkness,-1.126462417,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.8265,106,0d darkness,-3.326061867,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.8265,106,0d darkness,-2.935913195,unknown
Met.830,Riboflavin ,ecotype.8265,106,0d darkness,-0.679346257,unknown
Met.836,Rutin,ecotype.8265,106,0d darkness,-2.486884242,unknown
Met.837,Saccharic acid,ecotype.8265,106,0d darkness,1.442676683,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.8265,106,0d darkness,-0.932013346,unknown
Met.846,Sedoheptulose,ecotype.8265,106,0d darkness,0.582395783,unknown
Met.850,Serine,ecotype.8265,106,0d darkness,-0.383044667,amino acid
Met.876,Sinapoylglucose,ecotype.8265,106,0d darkness,-1.689930067,unknown
Met.886,Succinoadenosine,ecotype.8265,106,0d darkness,-0.055207878,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.8265,106,0d darkness,1.018017967,unknown
Met.964,Tyrosine,ecotype.8265,106,0d darkness,-0.900547194,unknown
Met.985,Uric acid,ecotype.8265,106,0d darkness,-0.762608429,unknown
Met.986,Uridine,ecotype.8265,106,0d darkness,-1.048863739,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.8265,106,0d darkness,-0.129065564,unknown
