,country,id,pid,pidc,time,ecotype,Mincirclediam,Normsmallpax,Normlargepax,Minrectarea,Mindistcenbdy,vrectsizey,vrectsizex,Compactness,Normrotmo,Area,Paxratio,Circumference,Excentricity,Maxdiam,Roundness,Bdryround,Bdrycount,Bdrytoarearatio,Conhullcirc,Conhullarea
5_magic_e16_w2arab_magic_w2,Germany,185,inside,noncorner,22,No-0,12.732,0.076295,0.12243,98.974,0.73315,10.03,12.126,0.83731,0.19872,71.509,1.6046,51.384,0.053887,12.309,36.923,65.163,68.263,0.9546,34.668,85.403
5_magic_e16_w3arab_magic_w3,Germany,185,inside,noncorner,25,No-0,18.703,0.07311,0.1338,228.24,0.63895,16.585,14.595,0.79942,0.20691,140.47,1.8302,81.712,0.086041,18.288,47.533,80.211,106.15,0.75566,49.466,175.71
5_magic_e16_w4arab_magic_w4,Germany,185,inside,noncorner,28,No-0,26.313,0.078711,0.15509,419.35,0.89162,17.784,25.425,0.75812,0.2338,237.35,1.9703,107.15,0.10672,25.396,48.374,87.964,144.49,0.60877,68.392,313.08
5_magic_e16_w5arab_magic_w5,Germany,185,inside,noncorner,32,No-0,35.574,0.093245,0.11898,880.82,1.8493,31.826,32.877,0.75092,0.21222,506.1,1.276,158.9,0.014703,33.386,49.89,105.88,231.49,0.45739,98.014,673.98
5_magic_e17_w1arab_magic_w1,Ireland,197,inside,noncorner,17,Bur-0,16.444,0.087729,0.17313,168.98,0.17469,15.063,12.629,0.69338,0.26086,89.318,1.9735,79.172,0.10719,15.965,70.178,116.4,101.96,1.1416,42.839,128.81
5_magic_e17_w2arab_magic_w2,Ireland,197,inside,noncorner,22,Bur-0,25.852,0.089437,0.20029,394.76,1.0493,20.668,20.668,0.62382,0.28973,193.46,2.2395,128.68,0.1464,25.101,85.587,138.76,163.84,0.84692,67.272,310.12
5_magic_e17_w3arab_magic_w3,Ireland,197,inside,noncorner,25,Bur-0,36.534,0.090415,0.2116,774.58,1.2852,24.391,32.478,0.59023,0.30202,352.79,2.3404,171.29,0.16101,35.808,83.165,161.75,238.88,0.67711,93.149,597.72
5_magic_e17_w4arab_magic_w4,Ireland,197,inside,noncorner,28,Bur-0,46.121,0.12308,0.18602,1313.1,0.38453,35.319,38.934,0.54365,0.3091,591.78,1.5114,276.58,0.041468,45.162,129.26,200.63,344.57,0.58226,125.53,1088.5
5_magic_e17_w5arab_magic_w5,Ireland,197,inside,noncorner,32,Bur-0,62.617,0.11966,0.15221,2619.5,1.7448,49.614,54.111,0.56807,0.27187,1209.9,1.272,505.93,0.014332,59.781,211.56,356.74,656.97,0.543,171.9,2129.9
5_magic_e18_w1arab_magic_w1,Germany,209,inside,noncorner,17,Ler-0,11.858,0.1067,0.13849,92.988,0.21766,10.312,9.617,0.73625,0.24519,47.632,1.2979,47.931,0.016805,10.915,48.232,86.504,64.19,1.3476,31.084,64.696
5_magic_e18_w2arab_magic_w2,Germany,209,inside,noncorner,22,Ler-0,18.419,0.068533,0.14138,216.32,1.0207,16.474,13.479,0.83008,0.20991,135.66,2.0629,68.463,0.12042,17.883,34.552,62.741,92.256,0.68007,48.105,163.43
5_magic_e18_w3arab_magic_w3,Germany,209,inside,noncorner,25,Ler-0,22.794,0.07556,0.13322,347.99,1.0764,22.138,16.04,0.80687,0.20878,220.84,1.7632,114.3,0.076282,22.063,59.161,89.409,140.52,0.63629,62.309,273.69
5_magic_e18_w4arab_magic_w4,Germany,209,inside,noncorner,28,Ler-0,31.401,0.085743,0.13251,666.34,1.253,26.559,27.393,0.74675,0.21825,373.5,1.5454,148.4,0.045907,30.376,58.96,108.39,201.21,0.53871,84.229,500.17
5_magic_e18_w5arab_magic_w5,Germany,209,inside,noncorner,32,Ler-0,41.88,0.10184,0.12879,1115.8,1.3279,29.229,38.522,0.73423,0.23063,637.87,1.2647,206.42,0.013661,39.095,66.801,112.6,268.01,0.42015,113.36,868.77
5_magic_e19_w1arab_magic_w1,Libya,221,inside,noncorner,17,Mt-0,17.603,0.097503,0.2304,191.02,0.80364,11.826,16.463,0.6033,0.32791,78.579,2.363,74.849,0.16426,17.122,71.296,112.23,93.909,1.1951,44.433,130.25
5_magic_e19_w2arab_magic_w2,Libya,221,inside,noncorner,22,Mt-0,27.858,0.12467,0.19267,556.9,0.56342,22.417,26.328,0.53913,0.31734,215.64,1.5454,159.48,0.045914,27.002,117.95,181.78,197.99,0.91815,75.63,399.97
5_magic_e19_w3arab_magic_w3,Libya,221,inside,noncorner,25,Mt-0,35.247,0.15183,0.17575,800.04,0.77851,30.35,29.157,0.53232,0.32758,316.93,1.1575,216.47,0.0053283,32.426,147.85,207.73,256.59,0.8096,94.177,595.37
5_magic_e19_w4arab_magic_w4,Libya,221,inside,noncorner,28,Mt-0,42.982,0.14035,0.15407,1241.8,1.2392,37.463,35.659,0.55549,0.29442,512.03,1.0978,284.62,0.0021728,40.702,158.21,256.52,362.42,0.70781,116.02,921.76
5_magic_e19_w5arab_magic_w5,Libya,221,inside,noncorner,32,Mt-0,53.816,0.11291,0.14144,2206.3,2.7241,48.257,47.957,0.57982,0.25434,966.46,1.2526,374.44,0.012579,49.344,145.07,226.51,467.88,0.48412,151.4,1666.8
5_magic_e2_w1arab_magic_w1,CanaryI,17,inside,noncorner,17,Can-0,14.776,0.067885,0.16636,133.68,0.54759,13.824,11.036,0.76603,0.23425,78.82,2.4506,66.792,0.17673,14.45,56.599,96.816,87.356,1.1083,38.092,102.89
5_magic_e2_w2arab_magic_w2,CanaryI,17,inside,noncorner,22,Can-0,21.235,0.089632,0.11844,319.4,0.27702,18.761,17.56,0.78687,0.20807,194.61,1.3214,102.88,0.01917,20.299,54.385,104.03,142.28,0.73114,58.604,247.32
5_magic_e2_w3arab_magic_w3,CanaryI,17,inside,noncorner,25,Can-0,28.313,0.10013,0.11871,550.79,0.11665,23.612,24.214,0.75976,0.21884,323.84,1.1856,160.15,0.0072145,26.628,79.202,182.63,243.19,0.75096,77.457,426.24
5_magic_e2_w4arab_magic_w4,CanaryI,17,inside,noncorner,28,Can-0,37.741,0.091853,0.13309,961.88,0.2953,34.284,31.092,0.73718,0.22494,560.11,1.449,199.07,0.033608,34.709,70.755,174.76,312.86,0.55857,103.71,759.8
5_magic_e2_w5arab_magic_w5,CanaryI,17,inside,noncorner,32,Can-0,53.926,0.11184,0.14546,2056.3,1.2168,49.499,44.835,0.64956,0.2573,1024.8,1.3006,386.96,0.017069,49.701,146.11,226.74,482.05,0.47038,148.19,1577.7
5_magic_e3_w1arab_magic_w1,Russia,29,inside,noncorner,17,WS-0,13.836,0.077403,0.18214,114.56,0.055023,12.842,9.95,0.71679,0.25954,61.964,2.3531,58.443,0.16284,13.433,55.122,93.249,76.013,1.2267,35.597,86.447
5_magic_e3_w2arab_magic_w2,Russia,29,inside,noncorner,22,WS-0,23.857,0.11317,0.14186,362.35,0.059463,20.802,22.748,0.66677,0.25503,197.77,1.2536,123.27,0.012663,22.859,76.832,141.05,167.02,0.84451,65.162,296.61
5_magic_e3_w3arab_magic_w3,Russia,29,inside,noncorner,25,WS-0,33.138,0.12391,0.14833,721.32,0.19198,28.646,30.455,0.65116,0.27225,349.33,1.1971,192.16,0.008048,30.663,105.7,181.47,251.78,0.72076,89.128,536.48
5_magic_e3_w4arab_magic_w4,Russia,29,inside,noncorner,28,WS-0,40.294,0.11726,0.12609,1163.1,0.1445,37.955,33.784,0.66358,0.24336,593.85,1.0753,249.85,0.0013168,38.948,105.12,213.98,356.47,0.60027,111.74,894.92
5_magic_e3_w5arab_magic_w5,Russia,29,inside,noncorner,32,WS-0,56.343,0.10569,0.13571,2336.2,1.5796,51.615,47.593,0.65684,0.2414,1140.8,1.2841,347.6,0.015469,53.455,105.92,286.46,571.65,0.5011,156.95,1736.8
5_magic_e4_w1arab_magic_w1,Netherlands,41,inside,noncorner,17,Hi-0,14.531,0.083543,0.20965,113.52,0.4224,12.38,9.4872,0.65375,0.29319,57.372,2.5095,61.54,0.185,14.216,66.01,94.376,73.584,1.2826,36.218,87.758
5_magic_e4_w2arab_magic_w2,Netherlands,41,inside,noncorner,22,Hi-0,25.743,0.097967,0.1649,389.15,1.0331,20.503,19.306,0.64628,0.26287,199.94,1.6832,130.35,0.064839,24.993,84.987,146.09,170.91,0.85479,67.064,309.38
5_magic_e4_w3arab_magic_w3,Netherlands,41,inside,noncorner,25,Hi-0,31.493,0.1008,0.18087,615.4,0.30112,24.726,29.098,0.61008,0.28167,311.17,1.7943,202.7,0.08081,30.965,132.05,206.67,253.59,0.81497,85.982,510.04
5_magic_e4_w4arab_magic_w4,Netherlands,41,inside,noncorner,28,Hi-0,41.47,0.12598,0.15544,1227.8,0.9951,35.452,35.591,0.60389,0.28141,525.93,1.2338,257.55,0.010957,38.702,126.12,231.54,348.96,0.66352,113.64,870.89
5_magic_e4_w5arab_magic_w5,Netherlands,41,inside,noncorner,32,Hi-0,54.747,0.11654,0.15194,2149.6,1.8718,43.705,49.47,0.57901,0.26848,958.1,1.3038,444.91,0.01739,53.067,206.6,298.95,535.19,0.55859,149.91,1654.7
5_magic_e5_w1arab_magic_w1,Germany,53,inside,noncorner,17,Zu-0,11.783,0.07884,0.12599,90,0.3402,10.026,11.541,0.80966,0.20483,59.662,1.598,44.82,0.052981,11.525,33.67,66.424,62.952,1.0551,32.235,73.688
5_magic_e5_w2arab_magic_w2,Germany,53,inside,noncorner,22,Zu-0,21.376,0.089419,0.1253,312.05,0.031104,20.042,17.499,0.76598,0.21472,184.44,1.4013,94.905,0.027922,20.496,48.833,93.497,131.32,0.71198,58.258,240.8
5_magic_e5_w3arab_magic_w3,Germany,53,inside,noncorner,25,Zu-0,28.914,0.10969,0.11578,567.66,0.58543,24.503,25.702,0.719,0.22547,319.9,1.0555,162.14,0.00072948,26.597,82.177,155.35,222.92,0.69685,78.675,444.92
5_magic_e5_w4arab_magic_w4,Germany,53,inside,noncorner,28,Zu-0,36.998,0.10086,0.12231,1048.8,1.0348,34.112,32.302,0.70315,0.22318,549.84,1.2127,204.23,0.0092385,35.066,75.857,198.71,330.54,0.60116,103.67,781.96
5_magic_e5_w5arab_magic_w5,Germany,53,inside,noncorner,32,Zu-0,50.543,0.10031,0.10266,1986.3,2.9891,44.637,45.088,0.74512,0.20297,1123.2,1.0235,236.57,0.00013463,47.294,49.828,156.54,419.32,0.37333,144.1,1507.4
5_magic_e6_w1arab_magic_w1,Germany,65,inside,noncorner,17,Po-0,14.431,0.08523,0.15371,134.21,0.6087,13.407,10.375,0.74667,0.23894,74.544,1.8035,66.881,0.082138,13.937,60.006,89.335,81.605,1.0947,37.938,99.836
5_magic_e6_w2arab_magic_w2,Germany,65,inside,noncorner,22,Po-0,24.924,0.1007,0.13947,406.36,0.71273,19.593,21.089,0.68947,0.24017,218.2,1.3849,131.02,0.026046,24.177,78.675,138.91,174.1,0.79787,66.951,316.48
5_magic_e6_w3arab_magic_w3,Germany,65,inside,noncorner,25,Po-0,33.774,0.12188,0.13938,762.93,1.0827,29.297,27.3,0.65077,0.26126,376.63,1.1436,184.15,0.0044888,32.478,90.043,162.2,247.16,0.65624,91.912,578.74
5_magic_e6_w4arab_magic_w4,Germany,65,inside,noncorner,28,Po-0,42.287,0.10935,0.12815,1196.2,1.8212,34.808,35.087,0.69831,0.2375,641.16,1.1719,230.35,0.0062649,40.774,82.76,182.08,341.68,0.5329,115.25,918.16
5_magic_e6_w5arab_magic_w5,Germany,65,inside,noncorner,32,Po-0,55.865,0.10642,0.1187,2372.7,2.6667,51.851,48.094,0.66926,0.22512,1184.4,1.1154,359.34,0.0029767,53.947,109.02,244.02,537.6,0.45391,156.36,1769.7
5_magic_e7_w1arab_magic_w1,Spain,77,inside,noncorner,17,Sf-2,12.324,0.10704,0.16387,98.219,0.16152,10.569,11.73,0.66505,0.27091,53.726,1.5309,60.626,0.044004,12,68.412,97.134,72.24,1.3446,33.776,80.785
5_magic_e7_w2arab_magic_w2,Spain,77,inside,noncorner,22,Sf-2,18.448,0.091116,0.18162,200.36,0.18932,14.622,18.054,0.68092,0.27274,112.74,1.9933,92.767,0.11012,17.955,76.336,116.47,114.59,1.0164,48.968,165.57
5_magic_e7_w3arab_magic_w3,Spain,77,inside,noncorner,25,Sf-2,30.867,0.06043,0.40267,368.77,0.93795,29.578,15.519,0.58286,0.4631,138.11,6.6634,97.025,0.54615,30.054,68.165,107.82,122.03,0.88358,69.077,236.94
5_magic_e7_w4arab_magic_w4,Spain,77,inside,noncorner,28,Sf-2,40.963,0.079485,0.32808,832.68,-0.54058,31.797,31.102,0.5629,0.40757,335.65,4.1276,183.03,0.37205,40.116,99.808,158.66,230.77,0.68753,98.55,596.28
5_magic_e7_w5arab_magic_w5,Spain,77,inside,noncorner,32,Sf-2,55.258,0.16634,0.19765,1972.5,0.62363,41.09,48.917,0.55085,0.364,727.13,1.1882,320.1,0.0073964,50.231,140.91,249.52,425.95,0.5858,144.45,1320
5_magic_e8_w1arab_magic_w1,Russia,89,inside,noncorner,17,Wil-2,8.7228,0.067872,0.15399,42.288,0.48239,6.5039,6.7362,0.7969,0.22186,27.787,2.2689,31.867,0.15067,8.5425,36.546,50.959,37.63,1.3542,22.522,34.869
5_magic_e8_w2arab_magic_w2,Russia,89,inside,noncorner,22,Wil-2,13.694,0.08739,0.15084,114.93,0.81142,12.682,9.5492,0.7297,0.23823,70.616,1.7261,60.369,0.070939,13.148,51.609,81.999,76.095,1.0776,37.491,96.774
5_magic_e8_w3arab_magic_w3,Russia,89,inside,noncorner,25,Wil-2,19.189,0.070464,0.16421,214.46,0.91956,16.182,14.325,0.74319,0.23468,124.28,2.3304,78.858,0.15958,18.766,50.038,104.21,113.8,0.91573,48.96,167.22
5_magic_e8_w4arab_magic_w4,Russia,89,inside,noncorner,28,Wil-2,24.086,0.10837,0.15731,364.06,1.3867,20.133,20.966,0.65834,0.26568,188.42,1.4515,118.35,0.033923,23.078,74.338,117.15,148.57,0.78852,64.972,286.2
5_magic_e8_w5arab_magic_w5,Russia,89,inside,noncorner,32,Wil-2,33.601,0.096101,0.13053,794.57,2.0031,29.802,30.253,0.71516,0.22663,434.96,1.3583,157.55,0.023078,30.534,57.07,127.08,235.1,0.54051,92.557,608.2
5_magic_e9_w1arab_magic_w1,Norway,101,inside,noncorner,17,Oy-0,12.343,0.07739,0.23729,88.26,0.68138,12.072,8.9383,0.6356,0.31468,42.001,3.0662,46.446,0.2582,11.992,51.362,86.084,60.13,1.4316,31.574,66.081
5_magic_e9_w2arab_magic_w2,Norway,101,inside,noncorner,22,Oy-0,17.935,0.10513,0.12138,217.6,0.81361,16.356,15.906,0.75224,0.22651,128.6,1.1546,80.432,0.0051466,17.09,50.306,80.491,101.74,0.79114,49.58,170.95
5_magic_e9_w3arab_magic_w3,Norway,101,inside,noncorner,25,Oy-0,24.819,0.093985,0.12006,450.73,0.67432,21.401,21.534,0.76492,0.21405,247.97,1.2775,102.49,0.014841,23.777,42.357,112.05,166.69,0.67221,68.119,324.18
5_magic_e9_w4arab_magic_w4,Norway,101,inside,noncorner,28,Oy-0,31.899,0.096584,0.11101,706.76,1.2473,28.79,25.869,0.76887,0.20759,406.35,1.1493,159.68,0.0048259,29.297,62.749,138.22,236.99,0.58323,87.042,528.5
5_magic_e9_w5arab_magic_w5,Norway,101,inside,noncorner,32,Oy-0,43.694,0.098998,0.10671,1366.7,1.5618,38.295,38.595,0.73518,0.2057,783.98,1.0779,222.03,0.0014044,40.729,62.881,161.31,355.62,0.4536,120.82,1066.4
6_magic_e1_w1arab_magic_w1,Scotland,6,inside,noncorner,17,EDi-0,14.662,0.08859,0.19331,127.58,0.20877,11.268,13.01,0.66355,0.2819,66.985,2.1821,68.779,0.138,14.384,70.621,106.18,84.336,1.259,37.958,100.95
6_magic_e1_w2arab_magic_w2,Scotland,6,inside,noncorner,22,EDi-0,24.814,0.11098,0.15068,371.72,0.93905,19.962,19.511,0.6446,0.26166,215.15,1.3577,142.22,0.023016,24.12,94.014,147.52,178.15,0.82805,68.293,333.78
6_magic_e1_w3arab_magic_w3,Scotland,6,inside,noncorner,25,EDi-0,33.336,0.13711,0.18756,742.29,-0.19837,27.523,27.824,0.6231,0.32466,301.81,1.368,195.52,0.024147,30.801,126.66,209.27,251.31,0.83269,88.356,484.37
6_magic_e1_w4arab_magic_w4,Scotland,6,inside,noncorner,28,EDi-0,43.397,0.10873,0.15079,1276.6,0.47794,35.534,41.363,0.60933,0.25951,627.27,1.3869,301.7,0.02627,41.348,145.11,261.17,404.75,0.64525,119.35,1029.4
6_magic_e1_w5arab_magic_w5,Scotland,6,inside,noncorner,32,EDi-0,60.136,0.13671,0.1558,2606.5,1.6504,55.366,54.464,0.56824,0.29251,1107.2,1.1396,469.41,0.0042573,55.499,199.01,314.47,590.07,0.53293,166.39,1948.5
6_magic_e10_w1arab_magic_w1,Lithuania,114,outside,noncorner,17,Kn-0,11.057,0.069421,0.20038,73.432,0.65907,7.081,10.796,0.69584,0.2698,34.927,2.8864,42.647,0.2356,10.71,52.074,71.335,49.915,1.4291,27.997,50.194
6_magic_e10_w2arab_magic_w2,Lithuania,114,outside,noncorner,22,Kn-0,18.54,0.073423,0.16053,211.62,1.045,16.807,12.905,0.74724,0.23396,123.55,2.1864,81.917,0.13864,18.132,54.312,108.06,115.55,0.93518,48.623,165.35
6_magic_e10_w3arab_magic_w3,Lithuania,114,outside,noncorner,25,Kn-0,25.938,0.091035,0.16787,409.3,0.8293,22.863,20.869,0.65934,0.25891,211.85,1.8441,135.17,0.088077,25.45,86.249,138.79,171.47,0.8094,68.277,321.32
6_magic_e10_w4arab_magic_w4,Lithuania,114,outside,noncorner,28,Kn-0,31.621,0.1242,0.13378,656.48,1.0475,24.895,28.094,0.67362,0.25797,345.97,1.0771,169.41,0.0013779,29.91,82.951,151.48,228.93,0.66168,87.657,513.6
6_magic_e10_w5arab_magic_w5,Lithuania,114,outside,noncorner,32,Kn-0,42.944,0.097517,0.11776,1328.5,0.705,37.094,36.343,0.71685,0.21528,722.23,1.2076,224.17,0.0088455,39.946,69.579,173.33,353.82,0.48989,119.17,1007.5
6_magic_e11_w1arab_magic_w1,Italy,126,inside,noncorner,17,Ct-1,9.9126,0.11444,0.17387,62.884,0.39167,8.5903,8.7064,0.62991,0.28831,32.638,1.5194,48.294,0.042498,9.6762,71.458,99.944,57.114,1.7499,27.245,51.814
6_magic_e11_w2arab_magic_w2,Italy,126,inside,noncorner,22,Ct-1,16.585,0.11315,0.16806,188.81,0.63106,13.93,15.278,0.63857,0.2812,91.607,1.4853,82.946,0.038132,16.289,75.104,121.39,105.45,1.1511,45.094,143.46
6_magic_e11_w3arab_magic_w3,Italy,126,inside,noncorner,25,Ct-1,23.402,0.095604,0.28992,309.83,0.72473,22.221,16.101,0.53083,0.38552,115.37,3.0325,114.71,0.25405,22.817,114.06,162.18,136.79,1.1856,58.028,217.34
6_magic_e11_w4arab_magic_w4,Italy,126,inside,noncorner,28,Ct-1,30.477,0.092792,0.22681,557.93,0.28148,29.057,20.02,0.60205,0.31961,234.78,2.4443,138.26,0.17584,29.876,81.425,148.26,186.57,0.79467,77.431,389.97
6_magic_e11_w5arab_magic_w5,Italy,126,inside,noncorner,32,Ct-1,45.031,0.12173,0.25085,1062,1.4572,34.549,43.111,0.50833,0.37259,441.07,2.0607,241.69,0.1201,44.09,132.44,187.41,287.5,0.65183,114.2,867.68
6_magic_e12_w1arab_magic_w1,Germany,138,outside,noncorner,17,Wu-0,8.4969,0.089598,0.15901,47.85,0.48436,6.5008,8.3581,0.71742,0.24861,25.523,1.7747,35.226,0.077955,8.2714,48.618,73.064,43.184,1.692,22.642,35.576
6_magic_e12_w2arab_magic_w2,Germany,138,outside,noncorner,22,Wu-0,16.714,0.074387,0.2011,143.41,0.42283,14.979,9.8859,0.67363,0.27548,70.853,2.7034,64.85,0.21156,16.227,59.355,98.242,83.431,1.1775,39.96,105.18
6_magic_e12_w3arab_magic_w3,Germany,138,outside,noncorner,25,Wu-0,17.057,0.09758,0.13317,201.44,0.45732,15.968,14.77,0.7212,0.23075,110.52,1.3647,88.456,0.023786,16.049,70.798,120.7,115.5,1.0451,46.49,153.24
6_magic_e12_w4arab_magic_w4,Germany,138,outside,noncorner,28,Wu-0,23.602,0.10296,0.11997,370.27,1.2007,19.186,21.41,0.71656,0.22293,208.3,1.1651,143.7,0.0058165,21.756,99.14,157.3,181.01,0.86899,64.086,290.7
6_magic_e12_w5arab_magic_w5,Germany,138,outside,noncorner,32,Wu-0,30.926,0.097908,0.1087,700.48,1.1228,27.789,27.489,0.76998,0.20661,401.74,1.1102,164.58,0.0027268,28.371,67.427,159.84,253.41,0.63077,85.915,521.76
6_magic_e13_w1arab_magic_w1,Japan,150,inside,noncorner,17,Tsu-0,13.261,0.10634,0.15594,112.4,0.62428,11.484,12.296,0.67983,0.26227,61.631,1.4665,63.298,0.035772,13.1,65.01,95.109,76.562,1.2423,36.157,90.657
6_magic_e13_w2arab_magic_w2,Japan,150,inside,noncorner,22,Tsu-0,26.29,0.11107,0.171,411.91,0.83146,21.491,20.89,0.62269,0.28207,213.32,1.5396,136.46,0.045149,25.646,87.29,165.17,187.71,0.87992,69.781,342.58
6_magic_e13_w3arab_magic_w3,Japan,150,inside,noncorner,25,Tsu-0,36.53,0.1369,0.18906,781.11,0.0092708,28.821,27.36,0.56609,0.32595,352.34,1.381,222.95,0.025607,35.325,141.07,246.74,294.85,0.83683,96.468,622.41
6_magic_e13_w4arab_magic_w4,Japan,150,inside,noncorner,28,Tsu-0,43.356,0.13355,0.17314,1264.2,0.57752,34.754,37.256,0.57359,0.30669,558.93,1.2964,264.52,0.016662,40.488,125.18,252.99,376.04,0.67278,118.9,974.44
6_magic_e13_w5arab_magic_w5,Japan,150,inside,noncorner,32,Tsu-0,63.935,0.10988,0.16126,2945.9,1.315,54.75,59.864,0.58508,0.27114,1269.9,1.4676,398.35,0.035912,60.223,124.96,242.58,555.02,0.43706,175.33,2170.4
6_magic_e14_w1arab_magic_w1,USA,162,outside,noncorner,17,Col-0,9.4782,0.077896,0.16972,53.251,0.41082,6.4961,8.4682,0.72183,0.24762,32.753,2.1789,44.027,0.13752,9.2352,59.181,83.938,52.433,1.6009,25.494,45.376
6_magic_e14_w2arab_magic_w2,USA,162,outside,noncorner,22,Col-0,17.575,0.094349,0.18783,171.42,0.84228,16.531,12.925,0.66203,0.28218,102.2,1.9909,86.043,0.10976,17.115,72.44,108.29,105.2,1.0294,47.48,154.37
6_magic_e14_w3arab_magic_w3,USA,162,outside,noncorner,25,Col-0,21.899,0.09611,0.18126,302.18,0.043751,20.587,15.539,0.65603,0.27737,155.16,1.886,118.23,0.09425,21.335,90.083,155.1,155.13,0.99979,57.872,236.52
6_magic_e14_w4arab_magic_w4,USA,162,outside,noncorner,28,Col-0,26.999,0.11638,0.15149,483.39,0.051339,25.023,21.686,0.68027,0.26787,247.98,1.3017,136.91,0.01718,25.94,75.591,196.52,220.76,0.89021,72.795,364.53
6_magic_e14_w5arab_magic_w5,USA,162,outside,noncorner,32,Col-0,36.293,0.11256,0.16621,883.22,1.187,29.631,31.737,0.66207,0.27877,418.19,1.4766,173.83,0.037037,34.709,72.259,108.78,213.28,0.51001,97.157,631.65
6_magic_e15_w1arab_magic_w1,Russia,174,inside,noncorner,17,Rsch-4,12.665,0.10085,0.15096,102.87,0.12852,11.407,10.024,0.67905,0.25181,58.707,1.4969,59.797,0.039597,12.335,60.907,101.52,77.198,1.315,35.289,86.453
6_magic_e15_w2arab_magic_w2,Russia,174,inside,noncorner,22,Rsch-4,25.151,0.095673,0.14049,436.2,0.65954,23.203,19.611,0.71512,0.23617,226.88,1.4685,114.93,0.036015,23.935,58.218,147.5,182.93,0.80631,67.752,317.25
6_magic_e15_w3arab_magic_w3,Russia,174,inside,noncorner,25,Rsch-4,36.714,0.10822,0.16021,879.27,0.096873,33.569,28.129,0.63971,0.26843,407.96,1.4804,215.78,0.037509,34.839,114.13,196.52,283.15,0.69406,96.232,637.72
6_magic_e15_w4arab_magic_w4,Russia,174,inside,noncorner,28,Rsch-4,46.143,0.11406,0.13668,1505.2,1.5162,37.513,41.125,0.63809,0.25074,692.56,1.1983,267.22,0.0081336,42.296,103.1,186.68,359.57,0.51918,126.04,1085.4
6_magic_e15_w5arab_magic_w5,Russia,174,inside,noncorner,32,Rsch-4,60.165,0.10145,0.12951,2869,2.6741,53.443,54.945,0.63242,0.23096,1340.6,1.2767,415.18,0.014767,57.385,128.57,287.43,620.75,0.46303,171.75,2119.8
6_magic_e16_w1arab_magic_w1,Germany,186,outside,noncorner,17,No-0,8.7226,0.070155,0.12706,49.097,0.55809,7.1437,8.296,0.84514,0.19722,34.199,1.8112,35.318,0.083264,8.6239,36.474,59.045,44.936,1.314,23.611,40.465
6_magic_e16_w2arab_magic_w2,Germany,186,outside,noncorner,22,No-0,15.74,0.083993,0.13227,157.32,1.0786,12.275,14.67,0.77844,0.21626,98.894,1.5748,69.929,0.04983,15.068,49.448,98.111,98.502,0.99603,42.541,127.04
6_magic_e16_w3arab_magic_w3,Germany,186,outside,noncorner,25,No-0,21.551,0.083957,0.13802,276.29,1.1804,20.301,17.514,0.74504,0.22198,173.06,1.644,104.08,0.059322,21.198,62.594,103.36,133.74,0.77284,57.31,232.28
6_magic_e16_w4arab_magic_w4,Germany,186,outside,noncorner,28,No-0,29.656,0.11167,0.11842,613.34,0.73787,27.37,24.87,0.71236,0.23009,325.94,1.0605,156.24,0.00086179,28.039,74.897,137.19,211.46,0.64878,80.735,457.54
6_magic_e16_w5arab_magic_w5,Germany,186,outside,noncorner,32,No-0,39.611,0.092067,0.11533,1155.6,2.3978,33.177,37.38,0.78873,0.20739,656.24,1.2526,170.71,0.012576,37.289,44.407,134.36,296.94,0.45249,109,832.03
6_magic_e17_w1arab_magic_w1,Ireland,198,inside,noncorner,17,Bur-0,16.278,0.082283,0.20156,154.2,0.22793,10.428,15.41,0.68446,0.28385,78.483,2.4497,73.769,0.1766,15.804,69.338,97.765,87.595,1.1161,40.999,114.66
6_magic_e17_w2arab_magic_w2,Ireland,198,inside,noncorner,22,Bur-0,25.002,0.082628,0.17563,352.42,0.88333,24.412,19.32,0.69291,0.25826,195.81,2.1255,134.23,0.12968,24.329,92.012,158.96,176.43,0.90098,64.859,282.6
6_magic_e17_w3arab_magic_w3,Ireland,198,inside,noncorner,25,Bur-0,35.313,0.098314,0.19137,667.55,0.94981,34.334,25.054,0.60191,0.28969,333.64,1.9465,202.74,0.10319,34.416,123.2,198.23,257.17,0.77082,89.488,554.3
6_magic_e17_w4arab_magic_w4,Ireland,198,inside,noncorner,28,Bur-0,58.642,0.11407,0.17997,1174,0.91252,38.656,34.207,0.5734,0.29404,520.74,1.5777,281.32,0.050229,39.44,151.98,217.81,336.78,0.64674,114.82,908.16
6_magic_e17_w5arab_magic_w5,Ireland,198,inside,noncorner,32,Bur-0,51.623,0.12772,0.13854,2048.3,2.1462,47.216,45.267,0.57715,0.26626,938.31,1.0847,381.12,0.0016507,49.679,154.8,268.08,501.54,0.53451,148.3,1625.8
6_magic_e18_w1arab_magic_w1,Germany,210,outside,noncorner,17,Ler-0,12.956,0.08191,0.12803,122.03,0.89067,12.398,10.08,0.81159,0.20994,75.006,1.5631,56.024,0.048262,12.389,41.845,68.359,71.606,0.95466,36.154,92.419
6_magic_e18_w2arab_magic_w2,Germany,210,outside,noncorner,22,Ler-0,22.399,0.070462,0.15515,297.56,1.6887,14.977,20.219,0.80158,0.22561,189.2,2.2019,101.22,0.14091,21.884,54.158,85.052,126.85,0.67048,58.781,236.03
